00-08.txt;0;0;19;15;34;0;0;19;15;34;0;0;0;15;15
00-18.txt;0;7;7;21;28;2;1;0;26;29;2;8;7;19;29
00-29.txt;0;0;0;13;13;0;0;0;13;13;0;0;0;13;13
00-50.txt;0;0;0;21;21;0;0;0;21;21;0;0;0;21;21
01-01.txt;0;0;7;9;16;0;0;0;16;16;0;7;0;9;16
01-23.txt;0;0;11;51;62;0;0;4;58;62;0;7;0;51;58
02-00.txt;0;0;0;11;11;0;0;0;11;11;0;0;0;11;11
02-21.txt;0;0;0;28;28;0;0;0;28;28;0;0;0;28;28
02-41.txt;0;0;0;38;38;0;0;0;38;38;0;0;0;38;38
02-57.txt;0;0;0;47;47;0;0;0;47;47;0;0;0;47;47
03-14.txt;0;0;0;63;63;0;0;0;63;63;0;0;0;63;63
03-17.txt;0;0;0;16;16;0;0;0;16;16;0;0;0;16;16
03-29.txt;0;7;7;25;32;0;0;0;32;32;0;7;7;25;32
04-02.txt;0;7;7;29;36;0;0;0;36;36;0;7;7;29;36
04-05.txt;0;7;7;38;45;0;0;0;45;45;0;7;7;38;45
04-15.txt;0;7;7;44;51;0;0;0;51;51;0;7;7;44;51
04-21.txt;0;0;0;35;35;1;0;1;33;35;1;0;1;33;35
04-24.txt;0;4;4;35;39;2;0;1;36;39;1;4;5;33;39
04-32.txt;0;5;5;35;40;1;0;1;38;40;1;5;6;33;40
04-55.txt;0;4;4;35;39;1;0;1;37;39;1;4;5;33;39
05-00.txt;0;9;9;35;44;1;0;1;42;44;2;8;9;33;44
05-34.txt;0;7;7;35;42;1;0;1;40;42;3;6;7;32;42
06-10.txt;0;3;3;39;42;2;0;1;39;42;2;3;4;36;42
06-38.txt;0;0;0;37;37;1;0;1;35;37;1;0;1;35;37
06-44.txt;0;3;3;37;40;1;0;1;38;40;1;3;4;35;40
06-53.txt;0;7;7;37;44;1;0;1;42;44;1;7;8;35;44
07-02.txt;0;2;2;37;39;1;0;1;37;39;1;2;3;35;39
07-23.txt;0;9;9;41;50;1;0;1;48;50;0;8;9;41;50
07-25.txt;0;2;2;43;45;1;0;1;43;45;0;1;2;43;45
07-27.txt;0;0;0;24;24;0;0;0;24;24;0;0;0;24;24
07-42.txt;0;0;0;100;100;0;0;0;100;100;0;0;0;100;100
07-43.txt;0;0;0;9;9;0;0;0;9;9;0;0;0;9;9
07-48.txt;0;0;0;26;26;0;0;0;26;26;0;0;0;26;26
07-53.txt;0;0;0;35;35;0;0;0;35;35;0;0;0;35;35
08-12.txt;0;0;0;38;38;0;0;0;38;38;0;0;0;38;38
08-36.txt;1;0;0;54;55;0;0;0;55;55;1;0;0;54;55
08-38.txt;0;0;0;35;35;0;0;0;35;35;0;0;0;35;35
08-41.txt;0;8;8;35;43;0;0;0;43;43;0;8;8;35;43
09-01.txt;14;8;8;28;50;0;0;0;50;50;0;15;15;35;50
09-41.txt;1;1;0;38;40;0;0;0;39;39;1;0;1;38;40
09-46.txt;1;5;4;38;44;0;0;0;43;43;1;4;5;38;44
10-33.txt;1;8;7;38;47;0;0;0;46;46;1;7;8;38;47
10-35.txt;1;3;2;38;42;0;0;0;41;41;1;2;3;38;42
10-36.txt;0;13;12;39;52;0;0;0;51;51;24;0;1;27;52
10-37.txt;0;9;8;41;50;0;0;0;49;49;0;8;9;41;50
10-38.txt;1;2;1;46;49;0;0;0;48;48;1;1;2;46;49
10-39.txt;0;0;0;32;32;0;0;0;32;32;0;0;0;32;32
11-18.txt;0;0;0;44;44;0;0;0;44;44;0;0;0;44;44
11-31.txt;0;0;0;35;35;0;0;0;35;35;0;0;0;35;35
11-34.txt;0;0;0;53;53;0;0;0;53;53;0;0;0;53;53
12-05.txt;0;0;0;6;6;0;0;0;6;6;0;0;0;6;6
